,Unnamed_ 0,PLOT_ID,LON,LAT,CLASS,MONTH,ACTUAL,CLASS_WET,CLEAR_OBS,PREDICTION,STARTDATE,ENDDATE,geometry,index_right,ID,CODE,COUNTRY
3860,2197,137387210.0,33.86129086,0.623888681,Open water - marine,7,1,1.0,3.0,1,,,POINT (3267149.99957508 79590.00005785923),0,,,Eastern
3861,2198,137387210.0,33.86129086,0.623888681,Open water - marine,8,1,1.0,6.0,1,,,POINT (3267149.99957508 79590.00005785923),0,,,Eastern
3862,2199,137387210.0,33.86129086,0.623888681,Open water - marine,9,1,1.0,5.0,1,,,POINT (3267149.99957508 79590.00005785923),0,,,Eastern
3863,2200,137387210.0,33.86129086,0.623888681,Open water - marine,10,1,1.0,5.0,1,,,POINT (3267149.99957508 79590.00005785923),0,,,Eastern
3864,2201,137387210.0,33.86129086,0.623888681,Open water - marine,11,1,1.0,5.0,1,,,POINT (3267149.99957508 79590.00005785923),0,,,Eastern
3865,2202,137387210.0,33.86129086,0.623888681,Open water - marine,12,1,1.0,8.0,1,,,POINT (3267149.99957508 79590.00005785923),0,,,Eastern
3866,2203,137387211.0,33.85413959,0.604134225,Open water - marine,1,1,1.0,1.0,1,,,POINT (3266460.000133711 77069.99998827763),0,,,Eastern
3867,2204,137387211.0,33.85413959,0.604134225,Open water - marine,2,1,1.0,2.0,1,,,POINT (3266460.000133711 77069.99998827763),0,,,Eastern
3868,2205,137387211.0,33.85413959,0.604134225,Open water - marine,3,1,1.0,6.0,1,,,POINT (3266460.000133711 77069.99998827763),0,,,Eastern
3869,2206,137387211.0,33.85413959,0.604134225,Open water - marine,4,1,1.0,1.0,1,,,POINT (3266460.000133711 77069.99998827763),0,,,Eastern
3870,2207,137387211.0,33.85413959,0.604134225,Open water - marine,5,1,1.0,3.0,1,,,POINT (3266460.000133711 77069.99998827763),0,,,Eastern
3871,2208,137387211.0,33.85413959,0.604134225,Open water - marine,6,1,1.0,5.0,1,,,POINT (3266460.000133711 77069.99998827763),0,,,Eastern
3872,2209,137387211.0,33.85413959,0.604134225,Open water - marine,7,1,1.0,3.0,1,,,POINT (3266460.000133711 77069.99998827763),0,,,Eastern
3873,2210,137387211.0,33.85413959,0.604134225,Open water - marine,8,1,1.0,5.0,1,,,POINT (3266460.000133711 77069.99998827763),0,,,Eastern
3874,2211,137387211.0,33.85413959,0.604134225,Open water - marine,9,1,1.0,6.0,1,,,POINT (3266460.000133711 77069.99998827763),0,,,Eastern
3875,2212,137387211.0,33.85413959,0.604134225,Open water - marine,10,1,1.0,5.0,1,,,POINT (3266460.000133711 77069.99998827763),0,,,Eastern
3876,2213,137387211.0,33.85413959,0.604134225,Open water - marine,11,1,1.0,2.0,1,,,POINT (3266460.000133711 77069.99998827763),0,,,Eastern
3877,2214,137387211.0,33.85413959,0.604134225,Open water - marine,12,1,1.0,4.0,1,,,POINT (3266460.000133711 77069.99998827763),0,,,Eastern
3878,2227,137387213.0,36.05859808,0.53029079,Open water - marine,1,1,1.0,4.0,1,,,POINT (3479159.999801319 67650.00003575836),0,,,Eastern
3879,2228,137387213.0,36.05859808,0.53029079,Open water - marine,2,1,1.0,6.0,1,,,POINT (3479159.999801319 67650.00003575836),0,,,Eastern
3880,2229,137387213.0,36.05859808,0.53029079,Open water - marine,3,1,1.0,3.0,1,,,POINT (3479159.999801319 67650.00003575836),0,,,Eastern
3881,2230,137387213.0,36.05859808,0.53029079,Open water - marine,4,1,1.0,1.0,1,,,POINT (3479159.999801319 67650.00003575836),0,,,Eastern
3882,2231,137387213.0,36.05859808,0.53029079,Open water - marine,5,1,1.0,3.0,1,,,POINT (3479159.999801319 67650.00003575836),0,,,Eastern
3883,2232,137387213.0,36.05859808,0.53029079,Open water - marine,6,1,1.0,4.0,1,,,POINT (3479159.999801319 67650.00003575836),0,,,Eastern
3884,2233,137387213.0,36.05859808,0.53029079,Open water - marine,7,1,1.0,3.0,1,,,POINT (3479159.999801319 67650.00003575836),0,,,Eastern
3885,2234,137387213.0,36.05859808,0.53029079,Open water - marine,8,1,1.0,5.0,1,,,POINT (3479159.999801319 67650.00003575836),0,,,Eastern
3886,2235,137387213.0,36.05859808,0.53029079,Open water - marine,9,1,1.0,2.0,1,,,POINT (3479159.999801319 67650.00003575836),0,,,Eastern
3887,2236,137387213.0,36.05859808,0.53029079,Open water - marine,10,1,1.0,3.0,1,,,POINT (3479159.999801319 67650.00003575836),0,,,Eastern
3888,2237,137387213.0,36.05859808,0.53029079,Open water - marine,11,1,1.0,3.0,1,,,POINT (3479159.999801319 67650.00003575836),0,,,Eastern
3889,2238,137387213.0,36.05859808,0.53029079,Open water - marine,12,1,1.0,6.0,1,,,POINT (3479159.999801319 67650.00003575836),0,,,Eastern
3890,2239,137387214.0,33.17165914,0.460210872,Open water - freshwater,1,1,0.0,1.0,0,,,POINT (3200610.000169253 58710.00001325321),0,,,Eastern
3891,2243,137387214.0,33.17165914,0.460210872,Open water - freshwater,6,1,0.0,2.0,0,,,POINT (3200610.000169253 58710.00001325321),0,,,Eastern
3892,2245,137387215.0,33.18160874,0.453861384,Open water - freshwater,1,1,0.0,2.0,0,,,POINT (3201570.000063237 57900.0000287942),0,,,Eastern
3893,2247,137387215.0,33.18160874,0.453861384,Open water - freshwater,3,1,0.0,1.0,0,,,POINT (3201570.000063237 57900.0000287942),0,,,Eastern
3894,2248,137387215.0,33.18160874,0.453861384,Open water - freshwater,4,1,1.0,1.0,1,,,POINT (3201570.000063237 57900.0000287942),0,,,Eastern
3895,2249,137387215.0,33.18160874,0.453861384,Open water - freshwater,7,1,0.0,1.0,0,,,POINT (3201570.000063237 57900.0000287942),0,,,Eastern
3896,2250,137387215.0,33.18160874,0.453861384,Open water - freshwater,8,1,1.0,1.0,1,,,POINT (3201570.000063237 57900.0000287942),0,,,Eastern
3897,2251,137387215.0,33.18160874,0.453861384,Open water - freshwater,9,1,0.0,1.0,0,,,POINT (3201570.000063237 57900.0000287942),0,,,Eastern
3898,2252,137387215.0,33.18160874,0.453861384,Open water - freshwater,10,1,0.0,2.0,0,,,POINT (3201570.000063237 57900.0000287942),0,,,Eastern
3899,2253,137387215.0,33.18160874,0.453861384,Open water - freshwater,11,1,0.0,2.0,0,,,POINT (3201570.000063237 57900.0000287942),0,,,Eastern
3900,2254,137387215.0,33.18160874,0.453861384,Open water - freshwater,12,1,1.0,3.0,1,,,POINT (3201570.000063237 57900.0000287942),0,,,Eastern
3901,2257,137387216.0,31.97304313,0.396010732,Open water - marine,1,1,1.0,3.0,1,,,POINT (3084959.999915181 50519.99994680221),0,,,Eastern
3902,2258,137387216.0,31.97304313,0.396010732,Open water - marine,2,1,1.0,2.0,1,,,POINT (3084959.999915181 50519.99994680221),0,,,Eastern
3903,2259,137387216.0,31.97304313,0.396010732,Open water - marine,4,1,1.0,2.0,1,,,POINT (3084959.999915181 50519.99994680221),0,,,Eastern
3904,2260,137387216.0,31.97304313,0.396010732,Open water - marine,5,1,1.0,1.0,1,,,POINT (3084959.999915181 50519.99994680221),0,,,Eastern
3905,2261,137387216.0,31.97304313,0.396010732,Open water - marine,6,1,1.0,4.0,1,,,POINT (3084959.999915181 50519.99994680221),0,,,Eastern
3906,2262,137387216.0,31.97304313,0.396010732,Open water - marine,7,1,1.0,1.0,1,,,POINT (3084959.999915181 50519.99994680221),0,,,Eastern
3907,2263,137387216.0,31.97304313,0.396010732,Open water - marine,9,1,1.0,3.0,1,,,POINT (3084959.999915181 50519.99994680221),0,,,Eastern
3908,2265,137387216.0,31.97304313,0.396010732,Open water - marine,11,1,1.0,2.0,1,,,POINT (3084959.999915181 50519.99994680221),0,,,Eastern
3909,2266,137387216.0,31.97304313,0.396010732,Open water - marine,12,1,1.0,3.0,1,,,POINT (3084959.999915181 50519.99994680221),0,,,Eastern
3910,2269,137387217.0,31.85893364,0.339806615,Open water - marine,1,1,1.0,3.0,1,,,POINT (3073949.999683755 43350.00004753425),0,,,Eastern
3911,2270,137387217.0,31.85893364,0.339806615,Open water - marine,2,1,1.0,2.0,1,,,POINT (3073949.999683755 43350.00004753425),0,,,Eastern
3912,2271,137387217.0,31.85893364,0.339806615,Open water - marine,4,1,1.0,3.0,1,,,POINT (3073949.999683755 43350.00004753425),0,,,Eastern
3913,2272,137387217.0,31.85893364,0.339806615,Open water - marine,5,1,1.0,2.0,1,,,POINT (3073949.999683755 43350.00004753425),0,,,Eastern
3914,2273,137387217.0,31.85893364,0.339806615,Open water - marine,6,1,1.0,2.0,1,,,POINT (3073949.999683755 43350.00004753425),0,,,Eastern
3915,2274,137387217.0,31.85893364,0.339806615,Open water - marine,7,1,1.0,1.0,1,,,POINT (3073949.999683755 43350.00004753425),0,,,Eastern
3916,2276,137387217.0,31.85893364,0.339806615,Open water - marine,9,1,1.0,3.0,1,,,POINT (3073949.999683755 43350.00004753425),0,,,Eastern
3917,2278,137387217.0,31.85893364,0.339806615,Open water - marine,11,1,1.0,4.0,1,,,POINT (3073949.999683755 43350.00004753425),0,,,Eastern
3918,2279,137387217.0,31.85893364,0.339806615,Open water - marine,12,1,1.0,4.0,1,,,POINT (3073949.999683755 43350.00004753425),0,,,Eastern
3919,2281,137387218.0,36.08253931,0.304767392,Open water - marine,1,1,1.0,2.0,1,,,POINT (3481470.000028651 38880.00002952292),0,,,Eastern
3920,2282,137387218.0,36.08253931,0.304767392,Open water - marine,2,1,1.0,5.0,1,,,POINT (3481470.000028651 38880.00002952292),0,,,Eastern
3921,2283,137387218.0,36.08253931,0.304767392,Open water - marine,3,1,1.0,3.0,1,,,POINT (3481470.000028651 38880.00002952292),0,,,Eastern
3922,2284,137387218.0,36.08253931,0.304767392,Open water - marine,5,1,1.0,3.0,1,,,POINT (3481470.000028651 38880.00002952292),0,,,Eastern
3923,2285,137387218.0,36.08253931,0.304767392,Open water - marine,6,1,1.0,3.0,1,,,POINT (3481470.000028651 38880.00002952292),0,,,Eastern
3924,2286,137387218.0,36.08253931,0.304767392,Open water - marine,7,1,1.0,5.0,1,,,POINT (3481470.000028651 38880.00002952292),0,,,Eastern
3925,2287,137387218.0,36.08253931,0.304767392,Open water - marine,8,1,1.0,3.0,1,,,POINT (3481470.000028651 38880.00002952292),0,,,Eastern
3926,2288,137387218.0,36.08253931,0.304767392,Open water - marine,9,1,1.0,5.0,1,,,POINT (3481470.000028651 38880.00002952292),0,,,Eastern
3927,2289,137387218.0,36.08253931,0.304767392,Open water - marine,10,1,1.0,3.0,1,,,POINT (3481470.000028651 38880.00002952292),0,,,Eastern
3928,2290,137387218.0,36.08253931,0.304767392,Open water - marine,11,1,1.0,2.0,1,,,POINT (3481470.000028651 38880.00002952292),0,,,Eastern
3929,2291,137387218.0,36.08253931,0.304767392,Open water - marine,12,1,1.0,4.0,1,,,POINT (3481470.000028651 38880.00002952292),0,,,Eastern
3930,2293,137387219.0,33.46206312,0.278194096,Open water - marine,1,1,0.0,1.0,0,,,POINT (3228629.999969509 35489.99999206141),0,,,Eastern
3931,2295,137387219.0,33.46206312,0.278194096,Open water - marine,4,1,0.0,1.0,0,,,POINT (3228629.999969509 35489.99999206141),0,,,Eastern
3932,2296,137387219.0,33.46206312,0.278194096,Open water - marine,5,1,1.0,1.0,1,,,POINT (3228629.999969509 35489.99999206141),0,,,Eastern
3933,2298,137387219.0,33.46206312,0.278194096,Open water - marine,7,1,1.0,2.0,1,,,POINT (3228629.999969509 35489.99999206141),0,,,Eastern
3934,2299,137387219.0,33.46206312,0.278194096,Open water - marine,8,1,1.0,2.0,1,,,POINT (3228629.999969509 35489.99999206141),0,,,Eastern
3935,2301,137387219.0,33.46206312,0.278194096,Open water - marine,10,1,0.0,1.0,0,,,POINT (3228629.999969509 35489.99999206141),0,,,Eastern
3936,2302,137387219.0,33.46206312,0.278194096,Open water - marine,11,1,1.0,1.0,1,,,POINT (3228629.999969509 35489.99999206141),0,,,Eastern
3937,2303,137387219.0,33.46206312,0.278194096,Open water - marine,12,1,1.0,2.0,1,,,POINT (3228629.999969509 35489.99999206141),0,,,Eastern
3938,2305,137387220.0,31.52002536,0.271844733,Shrubs,1,0,0.0,3.0,0,,,POINT (3041250.000400325 34679.99995525037),0,,,Eastern
3939,2306,137387220.0,31.52002536,0.271844733,Shrubs,2,0,0.0,2.0,0,,,POINT (3041250.000400325 34679.99995525037),0,,,Eastern
3940,2307,137387220.0,31.52002536,0.271844733,Shrubs,4,0,0.0,3.0,0,,,POINT (3041250.000400325 34679.99995525037),0,,,Eastern
3941,2308,137387220.0,31.52002536,0.271844733,Shrubs,5,0,0.0,3.0,0,,,POINT (3041250.000400325 34679.99995525037),0,,,Eastern
3942,2309,137387220.0,31.52002536,0.271844733,Shrubs,6,0,0.0,3.0,0,,,POINT (3041250.000400325 34679.99995525037),0,,,Eastern
3943,2310,137387220.0,31.52002536,0.271844733,Shrubs,7,0,0.0,3.0,0,,,POINT (3041250.000400325 34679.99995525037),0,,,Eastern
3944,2311,137387220.0,31.52002536,0.271844733,Shrubs,8,0,0.0,2.0,0,,,POINT (3041250.000400325 34679.99995525037),0,,,Eastern
3945,2312,137387220.0,31.52002536,0.271844733,Shrubs,9,0,0.0,2.0,0,,,POINT (3041250.000400325 34679.99995525037),0,,,Eastern
3946,2313,137387220.0,31.52002536,0.271844733,Shrubs,11,0,0.0,2.0,0,,,POINT (3041250.000400325 34679.99995525037),0,,,Eastern
3947,2314,137387220.0,31.52002536,0.271844733,Shrubs,12,0,0.0,3.0,0,,,POINT (3041250.000400325 34679.99995525037),0,,,Eastern
3948,2317,137387221.0,33.97664405,0.262203115,Open water - marine,1,1,1.0,3.0,1,,,POINT (3278279.999793255 33450.00004077463),0,,,Eastern
3949,2318,137387221.0,33.97664405,0.262203115,Open water - marine,2,1,1.0,2.0,1,,,POINT (3278279.999793255 33450.00004077463),0,,,Eastern
3950,2319,137387221.0,33.97664405,0.262203115,Open water - marine,3,1,1.0,4.0,1,,,POINT (3278279.999793255 33450.00004077463),0,,,Eastern
3951,2320,137387221.0,33.97664405,0.262203115,Open water - marine,4,1,1.0,1.0,1,,,POINT (3278279.999793255 33450.00004077463),0,,,Eastern
3952,2321,137387221.0,33.97664405,0.262203115,Open water - marine,5,1,1.0,4.0,1,,,POINT (3278279.999793255 33450.00004077463),0,,,Eastern
3953,2322,137387221.0,33.97664405,0.262203115,Open water - marine,6,1,1.0,2.0,1,,,POINT (3278279.999793255 33450.00004077463),0,,,Eastern
3954,2323,137387221.0,33.97664405,0.262203115,Open water - marine,7,1,1.0,3.0,1,,,POINT (3278279.999793255 33450.00004077463),0,,,Eastern
3955,2324,137387221.0,33.97664405,0.262203115,Open water - marine,8,1,1.0,1.0,1,,,POINT (3278279.999793255 33450.00004077463),0,,,Eastern
3956,2325,137387221.0,33.97664405,0.262203115,Open water - marine,9,1,1.0,4.0,1,,,POINT (3278279.999793255 33450.00004077463),0,,,Eastern
3957,2326,137387221.0,33.97664405,0.262203115,Open water - marine,10,1,1.0,2.0,1,,,POINT (3278279.999793255 33450.00004077463),0,,,Eastern
3958,2327,137387221.0,33.97664405,0.262203115,Open water - marine,11,1,1.0,4.0,1,,,POINT (3278279.999793255 33450.00004077463),0,,,Eastern
3959,2328,137387221.0,33.97664405,0.262203115,Open water - marine,12,1,1.0,8.0,1,,,POINT (3278279.999793255 33450.00004077463),0,,,Eastern
3960,2329,137387222.0,34.28819094,0.203648064,Open water - freshwater,1,1,1.0,4.0,1,,,POINT (3308340.000333091 25980.00001033618),0,,,Eastern
3961,2330,137387222.0,34.28819094,0.203648064,Open water - freshwater,2,1,1.0,2.0,1,,,POINT (3308340.000333091 25980.00001033618),0,,,Eastern
3962,2331,137387222.0,34.28819094,0.203648064,Open water - freshwater,3,1,1.0,3.0,1,,,POINT (3308340.000333091 25980.00001033618),0,,,Eastern
3963,2333,137387222.0,34.28819094,0.203648064,Open water - freshwater,5,1,1.0,4.0,1,,,POINT (3308340.000333091 25980.00001033618),0,,,Eastern
3964,2334,137387222.0,34.28819094,0.203648064,Open water - freshwater,6,1,1.0,2.0,1,,,POINT (3308340.000333091 25980.00001033618),0,,,Eastern
3965,2335,137387222.0,34.28819094,0.203648064,Open water - freshwater,7,1,1.0,6.0,1,,,POINT (3308340.000333091 25980.00001033618),0,,,Eastern
3966,2336,137387222.0,34.28819094,0.203648064,Open water - freshwater,8,1,1.0,3.0,1,,,POINT (3308340.000333091 25980.00001033618),0,,,Eastern
3967,2337,137387222.0,34.28819094,0.203648064,Open water - freshwater,9,1,1.0,5.0,1,,,POINT (3308340.000333091 25980.00001033618),0,,,Eastern
3968,2338,137387222.0,34.28819094,0.203648064,Open water - freshwater,10,1,1.0,4.0,1,,,POINT (3308340.000333091 25980.00001033618),0,,,Eastern
3969,2339,137387222.0,34.28819094,0.203648064,Open water - freshwater,11,1,1.0,3.0,1,,,POINT (3308340.000333091 25980.00001033618),0,,,Eastern
3970,2340,137387222.0,34.28819094,0.203648064,Open water - freshwater,12,1,1.0,5.0,1,,,POINT (3308340.000333091 25980.00001033618),0,,,Eastern
3971,2344,137387223.0,32.70340604,0.099472282,Open water - marine,6,1,1.0,3.0,1,,,POINT (3155430.000334301 12689.99993814469),0,,,Eastern
3972,2345,137387223.0,32.70340604,0.099472282,Open water - marine,7,1,1.0,1.0,1,,,POINT (3155430.000334301 12689.99993814469),0,,,Eastern
3973,2346,137387223.0,32.70340604,0.099472282,Open water - marine,8,1,1.0,1.0,1,,,POINT (3155430.000334301 12689.99993814469),0,,,Eastern
3974,2347,137387223.0,32.70340604,0.099472282,Open water - marine,9,1,1.0,1.0,1,,,POINT (3155430.000334301 12689.99993814469),0,,,Eastern
3975,2348,137387223.0,32.70340604,0.099472282,Open water - marine,10,1,0.0,1.0,0,,,POINT (3155430.000334301 12689.99993814469),0,,,Eastern
3976,2349,137387223.0,32.70340604,0.099472282,Open water - marine,11,1,1.0,1.0,1,,,POINT (3155430.000334301 12689.99993814469),0,,,Eastern
3977,2350,137387223.0,32.70340604,0.099472282,Open water - marine,12,1,1.0,3.0,1,,,POINT (3155430.000334301 12689.99993814469),0,,,Eastern
3978,2352,137387224.0,31.07851181,0.067490632,Open water - marine,1,1,0.0,1.0,0,,,POINT (2998650.000280457 8609.999938178818),0,,,Eastern
3979,2354,137387224.0,31.07851181,0.067490632,Open water - marine,4,1,1.0,2.0,1,,,POINT (2998650.000280457 8609.999938178818),0,,,Eastern
3980,2355,137387224.0,31.07851181,0.067490632,Open water - marine,5,1,0.0,1.0,0,,,POINT (2998650.000280457 8609.999938178818),0,,,Eastern
3981,2358,137387224.0,31.07851181,0.067490632,Open water - marine,8,1,0.0,2.0,0,,,POINT (2998650.000280457 8609.999938178818),0,,,Eastern
3982,2359,137387224.0,31.07851181,0.067490632,Open water - marine,11,1,0.0,1.0,0,,,POINT (2998650.000280457 8609.999938178818),0,,,Eastern
3983,2364,137387225.0,32.47269966,0.044209886,Open water - marine,4,1,1.0,1.0,1,,,POINT (3133169.999897953 5640.00000231504),0,,,Eastern
3984,2367,137387225.0,32.47269966,0.044209886,Open water - marine,10,1,1.0,1.0,1,,,POINT (3133169.999897953 5640.00000231504),0,,,Eastern
3985,2368,137387225.0,32.47269966,0.044209886,Open water - marine,11,1,1.0,1.0,1,,,POINT (3133169.999897953 5640.00000231504),0,,,Eastern
3986,2375,137387226.0,38.47262005,0.044209886,Shrubs,1,0,0.0,5.0,0,,,POINT (3712080.00013056 5640.00000231504),0,,,Eastern
3987,2376,137387226.0,38.47262005,0.044209886,Shrubs,2,0,0.0,4.0,0,,,POINT (3712080.00013056 5640.00000231504),0,,,Eastern
3988,2377,137387226.0,38.47262005,0.044209886,Shrubs,5,0,0.0,3.0,0,,,POINT (3712080.00013056 5640.00000231504),0,,,Eastern
3989,2378,137387226.0,38.47262005,0.044209886,Shrubs,6,0,0.0,3.0,0,,,POINT (3712080.00013056 5640.00000231504),0,,,Eastern
3990,2379,137387226.0,38.47262005,0.044209886,Shrubs,7,0,0.0,3.0,0,,,POINT (3712080.00013056 5640.00000231504),0,,,Eastern
3991,2380,137387226.0,38.47262005,0.044209886,Shrubs,8,0,0.0,5.0,0,,,POINT (3712080.00013056 5640.00000231504),0,,,Eastern
3992,2381,137387226.0,38.47262005,0.044209886,Shrubs,9,0,0.0,3.0,0,,,POINT (3712080.00013056 5640.00000231504),0,,,Eastern
3993,2382,137387226.0,38.47262005,0.044209886,Shrubs,10,0,0.0,4.0,0,,,POINT (3712080.00013056 5640.00000231504),0,,,Eastern
3994,2383,137387226.0,38.47262005,0.044209886,Shrubs,11,0,0.0,4.0,0,,,POINT (3712080.00013056 5640.00000231504),0,,,Eastern
3995,2384,137387226.0,38.47262005,0.044209886,Shrubs,12,0,0.0,4.0,0,,,POINT (3712080.00013056 5640.00000231504),0,,,Eastern
3996,2387,137387227.0,30.13361063,0.010817312,Open water - marine,1,1,1.0,2.0,1,,,POINT (2907480.000217574 1380.00005800121),0,,,Eastern
3997,2388,137387227.0,30.13361063,0.010817312,Open water - marine,3,1,1.0,1.0,1,,,POINT (2907480.000217574 1380.00005800121),0,,,Eastern
3998,2390,137387227.0,30.13361063,0.010817312,Open water - marine,6,1,1.0,4.0,1,,,POINT (2907480.000217574 1380.00005800121),0,,,Eastern
3999,2391,137387227.0,30.13361063,0.010817312,Open water - marine,7,1,1.0,5.0,1,,,POINT (2907480.000217574 1380.00005800121),0,,,Eastern
4000,2392,137387227.0,30.13361063,0.010817312,Open water - marine,8,1,1.0,2.0,1,,,POINT (2907480.000217574 1380.00005800121),0,,,Eastern
4001,2393,137387227.0,30.13361063,0.010817312,Open water - marine,10,1,1.0,1.0,1,,,POINT (2907480.000217574 1380.00005800121),0,,,Eastern
4002,2394,137387227.0,30.13361063,0.010817312,Open water - marine,11,1,1.0,3.0,1,,,POINT (2907480.000217574 1380.00005800121),0,,,Eastern
4003,2395,137387227.0,30.13361063,0.010817312,Open water - marine,12,1,1.0,2.0,1,,,POINT (2907480.000217574 1380.00005800121),0,,,Eastern
4004,2399,137387228.0,30.01981207,-0.006114133,Wetlands - marine (e.g. mangroves),1,0,0.0,5.0,0,,,POINT (2896500.000465265 -780.0000524928079),0,,,Eastern
4005,2400,137387228.0,30.01981207,-0.006114133,Wetlands - marine (e.g. mangroves),3,0,0.0,2.0,0,,,POINT (2896500.000465265 -780.0000524928079),0,,,Eastern
4006,2401,137387228.0,30.01981207,-0.006114133,Wetlands - marine (e.g. mangroves),5,0,0.0,2.0,0,,,POINT (2896500.000465265 -780.0000524928079),0,,,Eastern
4007,2403,137387228.0,30.01981207,-0.006114133,Wetlands - marine (e.g. mangroves),7,1,1.0,1.0,1,,,POINT (2896500.000465265 -780.0000524928079),0,,,Eastern
4008,2404,137387228.0,30.01981207,-0.006114133,Wetlands - marine (e.g. mangroves),8,1,0.0,2.0,0,,,POINT (2896500.000465265 -780.0000524928079),0,,,Eastern
4009,2405,137387228.0,30.01981207,-0.006114133,Wetlands - marine (e.g. mangroves),9,1,0.0,3.0,0,,,POINT (2896500.000465265 -780.0000524928079),0,,,Eastern
4010,2411,137387229.0,38.37561144,-0.082540818,Open water - freshwater,1,1,1.0,4.0,1,,,POINT (3702720.000199351 -10530.0000537661),0,,,Eastern
4011,2412,137387229.0,38.37561144,-0.082540818,Open water - freshwater,2,1,1.0,4.0,1,,,POINT (3702720.000199351 -10530.0000537661),0,,,Eastern
4012,2414,137387229.0,38.37561144,-0.082540818,Open water - freshwater,4,1,0.0,1.0,0,,,POINT (3702720.000199351 -10530.0000537661),0,,,Eastern
4013,2415,137387229.0,38.37561144,-0.082540818,Open water - freshwater,5,1,1.0,4.0,1,,,POINT (3702720.000199351 -10530.0000537661),0,,,Eastern
4014,2416,137387229.0,38.37561144,-0.082540818,Open water - freshwater,6,1,0.0,3.0,0,,,POINT (3702720.000199351 -10530.0000537661),0,,,Eastern
4015,2417,137387229.0,38.37561144,-0.082540818,Open water - freshwater,7,1,1.0,2.0,1,,,POINT (3702720.000199351 -10530.0000537661),0,,,Eastern
4016,2418,137387229.0,38.37561144,-0.082540818,Open water - freshwater,8,1,1.0,1.0,1,,,POINT (3702720.000199351 -10530.0000537661),0,,,Eastern
4017,2420,137387229.0,38.37561144,-0.082540818,Open water - freshwater,10,1,1.0,2.0,1,,,POINT (3702720.000199351 -10530.0000537661),0,,,Eastern
4018,2421,137387229.0,38.37561144,-0.082540818,Open water - freshwater,12,1,1.0,8.0,1,,,POINT (3702720.000199351 -10530.0000537661),0,,,Eastern
4019,2423,137387230.0,34.12153512,-0.178956241,Open water - marine,1,1,1.0,3.0,1,,,POINT (3292260.000179128 -22830.00005959546),0,,,Eastern
4020,2424,137387230.0,34.12153512,-0.178956241,Open water - marine,2,1,1.0,3.0,1,,,POINT (3292260.000179128 -22830.00005959546),0,,,Eastern
4021,2425,137387230.0,34.12153512,-0.178956241,Open water - marine,3,1,1.0,2.0,1,,,POINT (3292260.000179128 -22830.00005959546),0,,,Eastern
4022,2426,137387230.0,34.12153512,-0.178956241,Open water - marine,4,1,1.0,1.0,1,,,POINT (3292260.000179128 -22830.00005959546),0,,,Eastern
4023,2427,137387230.0,34.12153512,-0.178956241,Open water - marine,5,1,1.0,3.0,1,,,POINT (3292260.000179128 -22830.00005959546),0,,,Eastern
4024,2428,137387230.0,34.12153512,-0.178956241,Open water - marine,6,1,1.0,3.0,1,,,POINT (3292260.000179128 -22830.00005959546),0,,,Eastern
4025,2429,137387230.0,34.12153512,-0.178956241,Open water - marine,7,1,1.0,2.0,1,,,POINT (3292260.000179128 -22830.00005959546),0,,,Eastern
4026,2430,137387230.0,34.12153512,-0.178956241,Open water - marine,8,1,1.0,2.0,1,,,POINT (3292260.000179128 -22830.00005959546),0,,,Eastern
4027,2431,137387230.0,34.12153512,-0.178956241,Open water - marine,9,1,1.0,3.0,1,,,POINT (3292260.000179128 -22830.00005959546),0,,,Eastern
4028,2432,137387230.0,34.12153512,-0.178956241,Open water - marine,10,1,1.0,4.0,1,,,POINT (3292260.000179128 -22830.00005959546),0,,,Eastern
4029,2433,137387230.0,34.12153512,-0.178956241,Open water - marine,11,1,1.0,1.0,1,,,POINT (3292260.000179128 -22830.00005959546),0,,,Eastern
4030,2434,137387230.0,34.12153512,-0.178956241,Open water - marine,12,1,1.0,4.0,1,,,POINT (3292260.000179128 -22830.00005959546),0,,,Eastern
4031,2435,137387231.0,31.92080773,-0.233278301,Open water - marine,2,1,1.0,2.0,1,,,POINT (3079920.000471763 -29760.0000046997),0,,,Eastern
4032,2436,137387231.0,31.92080773,-0.233278301,Open water - marine,5,1,1.0,3.0,1,,,POINT (3079920.000471763 -29760.0000046997),0,,,Eastern
4033,2437,137387231.0,31.92080773,-0.233278301,Open water - marine,8,1,1.0,3.0,1,,,POINT (3079920.000471763 -29760.0000046997),0,,,Eastern
4034,2438,137387231.0,31.92080773,-0.233278301,Open water - marine,9,1,1.0,3.0,1,,,POINT (3079920.000471763 -29760.0000046997),0,,,Eastern
4035,2439,137387231.0,31.92080773,-0.233278301,Open water - marine,10,1,1.0,1.0,1,,,POINT (3079920.000471763 -29760.0000046997),0,,,Eastern
4036,2440,137387231.0,31.92080773,-0.233278301,Open water - marine,11,1,1.0,1.0,1,,,POINT (3079920.000471763 -29760.0000046997),0,,,Eastern
4037,2447,137387232.0,30.05028272,-0.288776375,Open water - marine,1,1,1.0,1.0,1,,,POINT (2899440.000140592 -36840.00004157658),0,,,Eastern
4038,2448,137387232.0,30.05028272,-0.288776375,Open water - marine,3,1,1.0,2.0,1,,,POINT (2899440.000140592 -36840.00004157658),0,,,Eastern
4039,2449,137387232.0,30.05028272,-0.288776375,Open water - marine,5,1,0.0,1.0,0,,,POINT (2899440.000140592 -36840.00004157658),0,,,Eastern
